Serial,Customer No,Rooms,Members,Fans,Lights,Freezes,Microwave Oven,Geyser,AC,Washing Machine,TV,PC,Induction Stove,Profession,Salary,post_21_july_unit,post_21_august_unit,post_21_sep_unit,post_21_oct_unit,post_21_nov_unit,post_21_dec_unit,post_22_jan_unit,post_22_feb_unit,post_22_mar_unit,post_22_april_unit,post_22_may_unit,post_22_june_unit,pre_22_apr_unit,pre_22_may_unit,pre_22_june_unit,pre_22_july_unit,pre_22_aug_unit,pre_22_sep_unit,pre_22_oct_unit,pre_22_nov_unit,pre_22_dec_unit,pre_23_jan_unit,pre_23_feb_unit,pre_23_mar_unit,pre_23_apr_unit,pre_23_may_unit,pre_23_june_unit,pre_23_jul_unit,pre_23_aug_unit,pre_23_sep_unit,pre_23_oct_unit,pre_23_nov_unit,pre_23_dec_unit
1513.0,17448624.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2,1,0.0,,3505.2,63.0,127.0,132.0,137.0,133.0,133.0,134.0,124.0,189.0,133.0,120.0,0.0,,,40.11,264.29,263.94,210.07,181.92,132.47,133.69,156.74,98.33,114.82,350.52,244.4,334.17,349.08,282.23,267.02,222.61,163.23,128.61
1514.0,17341300.0,4.0,2.0,4.0,9.0,1.0,1.0,1.0,2.0,2.0,1,2,0.0,,5145.6,374.0,335.0,376.0,343.0,301.0,217.0,194.0,183.0,316.0,323.0,333.0,229.0,,,189.94,424.18,363.43,384.94,349.71,305.95,237.53,195.39,198.08,340.42,514.56,405.1,510.14,512.33,441.8,513.72,428.0,321.16,216.92
1515.0,17430566.0,3.0,4.0,3.0,9.0,1.0,2.0,1.0,2.0,2.0,1,2,0.0,,5496.0,26.0,80.0,163.0,679.0,409.0,345.0,427.0,397.0,456.0,479.0,587.0,249.0,,,196.09,538.54,505.64,478.92,472.37,455.45,365.6,351.66,361.3,505.49,549.6,591.58,614.36,582.33,535.28,587.51,589.21,487.42,375.58
1516.0,17345943.0,4.0,4.0,4.0,9.0,2.0,2.0,3.0,3.0,1.0,1,3,2.0,,16305.3,47.0,95.0,27.0,633.0,653.0,458.0,516.0,457.0,570.0,687.0,610.0,,,,804.58,16.17,,,1435.37,2550.58,2675.0,2709.11,1817.17,1783.98,1630.53,2021.4,2155.38,1807.76,1756.0,1636.59,1716.74,1298.85,1345.6
1517.0,17398287.0,5.0,3.0,4.0,11.0,1.0,1.0,1.0,2.0,0.0,2,1,0.0,,4351.4,163.0,644.0,604.0,522.0,291.0,119.0,137.0,182.0,425.0,618.0,552.0,19.0,,,569.41,601.45,580.05,452.74,365.25,186.68,105.8,100.75,99.03,249.66,435.14,464.29,526.34,461.64,445.39,484.91,484.83,304.11,160.68
1518.0,17445615.0,3.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,,1730.2,117.0,125.0,117.0,110.0,80.0,25.0,28.0,36.0,119.0,174.0,76.0,,,112.3,441.3,474.27,258.87,117.18,262.22,187.37,60.67,32.16,38.59,123.9,173.02,197.49,,178.85,184.81,362.74,164.38,140.16,55.61
1519.0,17441612.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0,1,0.0,,1896.6,316.0,301.0,347.0,311.0,195.0,125.0,103.0,81.0,141.0,169.0,187.0,,,,256.14,205.1,237.15,159.71,140.76,154.11,104.27,64.5,86.63,142.1,189.66,281.05,355.0,324.24,302.66,307.93,227.28,190.75,127.45
1520.0,17413890.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2,1,0.0,,1775.4,190.0,141.0,122.0,228.0,226.0,113.0,179.0,159.0,224.0,237.0,178.0,0.0,,141.14,453.13,564.74,509.64,483.39,403.53,276.37,196.6,122.46,118.34,149.63,177.54,201.66,7.13,213.96,221.09,437.64,240.23,132.89,87.73
1521.0,17373027.0,3.0,6.0,3.0,9.0,2.0,3.0,2.0,2.0,0.0,2,0,1.0,,7883.2,552.0,547.0,571.0,489.0,513.0,403.0,447.0,445.0,475.0,560.0,588.0,546.0,,,,279.73,788.32,788.33,762.89,788.32,762.9,788.32,788.33,712.03,788.32,762.9,788.32,762.9,788.32,788.32,762.9,1474.9,612.94
1522.0,17449069.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,,1660.3,199.0,244.0,207.0,37.0,47.0,38.0,46.0,45.0,79.0,124.0,104.0,,,,171.3,172.73,203.1,189.77,173.47,142.2,155.95,124.76,118.75,156.0,166.03,185.19,174.57,174.63,211.35,209.35,202.98,167.68,143.62
1523.0,17359411.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,,1962.2,237.0,13.0,1.0,181.0,172.0,111.0,86.0,96.0,243.0,238.0,226.0,147.0,,,144.18,247.52,283.38,240.21,226.28,186.86,123.81,101.38,121.18,209.55,196.22,222.32,254.57,232.36,252.65,239.22,249.74,218.21,158.16
1524.0,17414475.0,3.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,2,2,0.0,,2333.1,323.0,328.0,327.0,342.0,398.0,265.0,225.0,201.0,300.0,303.0,279.0,20.0,,77.88,299.51,305.99,316.66,296.88,301.78,250.94,188.01,155.74,171.86,214.63,233.31,243.11,238.27,252.12,224.95,241.92,240.18,202.79,189.86
1525.0,17387830.0,3.0,3.0,3.0,8.0,2.0,1.0,1.0,1.0,0.0,1,0,0.0,,6347.7,444.0,455.0,512.0,415.0,273.0,150.0,150.0,134.0,272.0,327.0,235.0,,,172.97,464.66,394.48,425.93,415.93,324.14,290.51,210.48,234.23,379.62,587.17,634.77,689.17,753.84,810.71,685.5,406.93,429.14,291.47,201.97
1526.0,17338029.0,4.0,2.0,4.0,9.0,1.0,1.0,0.0,2.0,0.0,2,1,0.0,,3214.9,384.0,414.0,413.0,276.0,270.0,133.0,149.0,114.0,268.0,338.0,314.0,17.0,,,423.3,354.84,349.79,349.68,306.43,248.94,181.8,172.34,164.28,293.38,321.49,365.31,380.55,399.26,280.67,361.57,369.93,293.95,166.69
1527.0,17378121.0,3.0,3.0,3.0,7.0,2.0,1.0,0.0,1.0,0.0,1,1,0.0,,2788.3,685.0,715.0,671.0,644.0,431.0,246.0,256.0,223.0,448.0,609.0,753.0,0.0,,,741.36,169.43,285.38,231.34,214.42,204.18,172.16,183.75,172.93,202.28,278.83,304.37,327.75,308.4,142.13,141.39,113.08,112.1,80.58
1528.0,17423402.0,2.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,2,1,0.0,,2849.9,262.0,285.0,294.0,302.0,268.0,181.0,169.0,156.0,250.0,289.0,348.0,66.0,,,247.43,319.11,357.53,226.24,177.81,163.94,77.84,65.21,117.29,191.22,284.99,295.73,278.69,269.7,326.92,204.45,151.28,130.45,82.22
1529.0,17397518.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,,2959.9,100.0,200.0,159.0,87.0,17.0,141.0,57.0,56.0,117.0,0.0,106.0,,,,120.42,,13.6,291.72,255.88,193.15,142.23,137.14,147.77,244.19,295.99,285.95,298.32,415.44,323.93,325.11,252.15,181.36,153.64
1530.0,17419902.0,4.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,,1621.5,202.0,150.0,283.0,226.0,182.0,113.0,111.0,134.0,194.0,200.0,206.0,142.0,,,94.3,170.73,209.35,207.4,211.68,144.25,114.0,96.7,106.02,176.4,162.15,217.49,187.55,203.5,235.82,142.26,112.23,89.26,62.85
1531.0,17338673.0,4.0,3.0,4.0,9.0,2.0,2.0,1.0,2.0,2.0,2,3,0.0,,6017.6,631.0,853.0,837.0,710.0,458.0,395.0,506.0,533.0,693.0,770.0,535.0,,,265.6,471.81,697.67,611.7,577.47,602.58,461.64,385.04,402.45,248.6,391.83,601.76,645.43,742.95,666.91,614.21,576.06,424.41,405.79,257.95
1532.0,17420319.0,3.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,3000.8,98.0,162.0,318.0,286.0,149.0,94.0,101.0,121.0,193.0,387.0,214.0,109.0,,,,,,,,,,,,,300.08,600.17,620.17,600.17,620.17,620.18,600.16,1187.35,335.08
1533.0,17445117.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,,1587.8,157.0,182.0,182.0,153.0,106.0,55.0,42.0,51.0,0.0,325.0,70.0,,,,222.67,148.08,174.02,172.28,127.67,124.06,78.13,55.04,76.22,137.46,158.78,168.91,157.99,179.26,182.97,183.71,162.79,128.83,132.48
1534.0,17378263.0,4.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,2,2,0.0,,6327.7,536.0,494.0,530.0,452.0,386.0,273.0,328.0,269.0,461.0,554.0,532.0,565.0,,,,,,,,,,291.13,320.98,469.31,632.77,643.76,599.2,437.04,122.13,79.03,57.57,40.87,44.02
1535.0,17460801.0,3.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1,0,0.0,,1678.2,643.0,682.0,742.0,621.0,288.0,164.0,49.0,36.0,67.0,156.0,128.0,0.0,,198.39,70.37,162.4,167.82,167.81,162.4,167.81,162.4,167.82,167.81,151.57,167.82,162.4,167.81,162.4,373.7,218.63,160.36,78.57,68.68
1536.0,17444104.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,,700.7,263.0,280.0,280.0,253.0,203.0,44.0,64.0,52.0,111.0,157.0,154.0,110.0,,,41.47,121.55,186.07,115.81,115.72,92.17,68.47,62.32,76.75,64.67,70.07,101.96,135.98,161.58,146.89,138.7,123.63,108.96,101.38
1537.0,17462314.0,7.0,5.0,7.0,16.0,3.0,2.0,1.0,2.0,2.0,1,2,0.0,,5893.3,983.0,1102.0,1164.0,1122.0,982.0,607.0,564.0,504.0,882.0,1026.0,961.0,129.0,,,,685.2,1125.26,657.83,586.71,437.47,345.62,272.13,354.62,587.8,589.33,511.43,518.65,495.72,541.97,623.48,588.39,530.41,375.65
1538.0,17351844.0,4.0,2.0,3.0,6.0,1.0,1.0,0.0,2.0,0.0,2,1,0.0,,2851.9,285.0,289.0,318.0,247.0,198.0,129.0,131.0,123.0,218.0,274.0,281.0,,,,317.14,335.2,347.75,301.04,237.17,228.79,179.75,172.82,153.7,191.42,285.19,237.43,300.67,227.72,190.09,245.15,249.91,178.04,128.77
1539.0,17356879.0,3.0,3.0,3.0,7.0,1.0,1.0,0.0,2.0,2.0,1,2,0.0,,4903.3,368.0,327.0,359.0,345.0,287.0,214.0,187.0,224.0,306.0,425.0,447.0,146.0,,,,596.3,338.73,216.43,381.75,279.83,217.91,196.94,200.69,283.34,490.33,386.52,416.47,309.21,291.9,360.93,311.26,203.81,188.85
1540.0,17459494.0,4.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,2.0,2,1,0.0,,3532.0,313.0,295.0,290.0,339.0,315.0,204.0,220.0,273.0,353.0,349.0,480.0,231.0,,,20.76,508.18,202.69,151.02,263.32,261.08,153.17,156.83,232.31,490.66,353.2,91.73,177.25,419.36,197.99,129.75,188.36,291.44,219.98
1541.0,17388665.0,2.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,2.0,0,0,0.0,,2512.6,212.0,243.0,259.0,211.0,209.0,125.0,149.0,152.0,199.0,244.0,250.0,261.0,,,,,,,,,,,,7.62,251.26,256.93,248.12,269.44,275.76,266.07,234.09,201.27,132.17
1542.0,17458000.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,1,0.0,,777.5,549.0,514.0,468.0,493.0,349.0,230.0,194.0,191.0,228.0,274.0,6.0,0.0,,12.59,144.91,118.68,106.11,115.63,83.41,70.71,54.9,82.39,98.7,122.35,77.75,116.55,83.53,84.12,110.67,99.28,79.35,91.07,83.76
1543.0,17351628.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,2,1,0.0,,2111.1,168.0,163.0,174.0,131.0,87.0,49.0,62.0,55.0,103.0,177.0,57.0,,,132.77,182.34,198.5,198.51,173.5,171.26,161.12,132.61,76.28,111.67,221.9,211.11,227.15,222.83,203.17,297.83,296.89,215.39,199.59,112.55
1544.0,17381422.0,3.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,,800.5,69.0,104.0,149.0,133.0,115.0,98.0,128.0,115.0,207.0,188.0,93.0,53.0,,,,165.61,113.64,103.36,89.55,82.16,84.94,61.46,96.71,132.94,80.05,81.7,85.58,72.61,80.37,82.11,66.41,59.98,71.43
1545.0,17447734.0,3.0,9.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1,2,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,93.0,392.0,594.0,,,,,,,,,,,,,,513.21,589.25,570.23,1218.34,663.11,699.97,623.88,553.72
1546.0,17403249.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,2314.9,74.0,59.0,52.0,50.0,36.0,24.0,19.0,9.0,9.0,10.0,11.0,8.0,,,4.39,12.43,26.28,17.32,11.5,10.43,15.77,12.6,12.56,14.62,231.49,246.77,284.97,355.77,387.14,552.24,444.18,284.07,133.0
1547.0,17387436.0,2.0,2.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,2,1,0.0,,2164.1,230.0,236.0,246.0,256.0,184.0,109.0,115.0,124.0,164.0,190.0,156.0,,,74.31,203.55,213.37,199.76,199.74,212.59,184.53,144.82,109.37,124.51,211.29,216.41,210.55,204.21,191.99,189.55,184.56,177.83,139.9,111.62
1548.0,17443568.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,,936.2,192.0,154.0,148.0,160.0,97.0,55.0,104.0,70.0,163.0,118.0,70.0,,,15.66,171.19,105.63,106.87,104.99,94.45,97.34,73.93,57.5,63.19,92.57,93.62,111.31,109.22,100.8,72.98,102.15,103.79,81.31,69.59
1549.0,17342154.0,3.0,2.0,3.0,9.0,2.0,1.0,0.0,1.0,1.0,2,1,0.0,,3051.3,6.0,281.0,491.0,380.0,296.0,163.0,101.0,96.0,231.0,299.0,330.0,175.0,,,171.01,265.43,324.09,334.08,301.01,253.7,193.67,143.9,154.92,285.04,305.13,321.43,323.39,299.5,315.27,356.33,314.12,262.62,162.74
1550.0,17397039.0,3.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,1,1,0.0,,2710.3,298.0,237.0,226.0,195.0,135.0,101.0,111.0,131.0,217.0,249.0,248.0,,,,330.82,287.14,262.48,253.7,224.22,176.7,125.25,105.14,114.64,193.44,271.03,252.4,264.69,285.5,265.16,278.27,226.66,183.55,115.86
1551.0,17374701.0,3.0,2.0,3.0,7.0,1.0,1.0,0.0,1.0,2.0,2,1,0.0,,4585.7,176.0,179.0,205.0,187.0,161.0,120.0,116.0,121.0,175.0,193.0,100.0,,,,386.78,350.28,380.04,311.94,311.53,311.05,336.95,279.78,248.89,366.31,458.57,269.38,237.48,231.5,222.06,240.75,260.67,200.44,179.4
1552.0,17426464.0,2.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,0,2,0.0,,3342.9,76.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,704.59,377.59,467.17,416.62,373.81,291.4,197.62,202.08,222.27,341.29,334.29,387.83,391.46,405.76,442.52,437.92,429.93,295.85,225.2
1553.0,17381102.0,4.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,,3193.9,68.0,145.0,166.0,123.0,72.0,163.0,142.0,117.0,203.0,268.0,153.0,124.0,,,68.55,133.87,175.19,213.53,145.5,63.21,136.86,159.82,165.52,208.2,319.39,233.77,248.11,159.51,219.38,243.89,209.95,166.59,148.36
1554.0,17345911.0,3.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,,2350.4,295.0,308.0,331.0,295.0,217.0,138.0,129.0,126.0,225.0,219.0,251.0,233.0,,,,,,,,,,52.23,131.35,201.04,235.04,234.33,240.87,243.41,245.39,237.65,228.64,217.6,151.93
1555.0,17420151.0,4.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,0,0,0.0,,1808.5,182.0,174.0,208.0,190.0,152.0,66.0,81.0,84.0,172.0,207.0,200.0,129.0,,,64.55,213.16,201.08,187.97,184.18,149.79,97.71,67.18,81.18,149.8,180.85,185.61,208.13,240.25,218.34,210.93,205.55,170.72,106.41
1556.0,17399209.0,4.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0,1,0.0,,870.0,113.0,119.0,114.0,140.0,112.0,82.0,91.0,77.0,80.0,104.0,123.0,92.0,,,,,,,,16.16,52.71,68.94,62.92,86.91,87.0,86.54,95.85,98.65,93.29,132.1,86.83,78.29,65.17
1557.0,17397429.0,4.0,3.0,2.0,11.0,2.0,1.0,0.0,1.0,0.0,2,2,0.0,,621.8,485.0,474.0,357.0,450.0,311.0,217.0,194.0,207.0,359.0,466.0,495.0,,,,445.55,435.84,416.04,446.96,393.19,256.44,210.1,207.79,209.58,13.37,62.18,426.99,539.03,338.59,398.31,544.86,402.64,197.65,150.33
1558.0,17425951.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,0,2,0.0,,4103.4,269.0,272.0,303.0,20.0,154.0,110.0,172.0,194.0,204.0,371.0,331.0,,,212.86,391.0,984.89,618.89,682.04,296.33,244.96,209.84,275.29,185.95,336.15,410.34,466.64,538.93,567.45,609.78,545.03,474.04,268.4,256.06
1559.0,17445899.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,,1554.0,178.0,165.0,110.0,84.0,130.0,131.0,143.0,127.0,140.0,162.0,92.0,,,,168.38,261.53,191.06,200.83,158.75,143.82,138.29,140.33,135.7,158.16,155.4,168.05,172.39,218.68,217.2,194.25,176.93,147.79,119.29
1560.0,17388311.0,4.0,2.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,2,1,0.0,,2250.0,28.0,129.0,160.0,269.0,209.0,34.0,102.0,98.0,256.0,313.0,117.0,,,109.97,234.93,221.83,349.12,323.38,296.71,235.9,137.16,89.44,142.38,255.33,225.0,309.36,298.18,259.83,295.0,230.35,284.69,195.3,97.1
1561.0,17396647.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0,-,0.0,,55.7,251.0,280.0,156.0,124.0,92.0,0.0,0.0,10.0,74.0,102.0,95.0,,,,118.1,117.09,36.99,8.11,6.6,8.67,12.13,7.79,7.58,9.51,5.57,7.38,4.06,,6.21,10.09,4.4,0.07,8.9
1562.0,17427284.0,3.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,,2394.1,0.0,0.0,32.0,324.0,219.0,99.0,85.0,95.0,247.0,232.0,219.0,228.0,,,,,,,,73.03,108.64,94.5,146.73,261.33,239.41,358.25,385.57,332.16,408.65,421.91,370.64,214.95,124.1
1563.0,17458458.0,4.0,2.0,3.0,7.0,2.0,1.0,1.0,1.0,0.0,2,1,0.0,,2215.4,230.0,257.0,226.0,213.0,136.0,76.0,101.0,125.0,183.0,250.0,241.0,166.0,,,52.97,222.27,240.49,241.87,211.56,176.75,134.46,143.16,151.17,207.04,221.54,227.1,234.44,245.98,238.66,241.24,223.55,179.72,148.6
1564.0,17457125.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0,2,0.0,,2551.2,51.0,0.0,0.0,0.0,6.0,13.0,20.0,17.0,21.0,15.0,6.0,3.0,,,,569.47,372.23,348.76,305.83,215.93,158.01,136.04,133.79,264.96,255.12,339.96,322.05,280.64,336.03,362.4,356.24,311.22,158.77
1565.0,17439220.0,3.0,2.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,0,1,0.0,,1382.2,355.0,445.0,408.0,343.0,217.0,116.0,149.0,142.0,341.0,257.0,270.0,,,91.4,315.54,278.73,268.86,143.19,118.95,134.31,119.55,76.75,71.03,103.43,138.22,161.42,175.64,166.97,166.97,176.66,171.16,128.35,122.7
1566.0,17381117.0,2.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,,1014.0,0.0,1.0,0.0,0.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.06,23.92,20.66,23.21,15.16,8.09,21.1,26.33,29.35,38.46,101.4,46.54,62.23,45.1,47.9,54.57,36.73,25.03,27.48
1567.0,17414511.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,,1934.1,253.0,251.0,291.0,280.0,234.0,168.0,112.0,123.0,247.0,295.0,201.0,26.0,,73.59,275.46,256.46,246.93,298.97,279.82,234.42,137.03,108.28,145.21,233.46,193.41,217.23,339.69,337.86,330.19,346.51,300.29,278.46,233.13
1568.0,17402861.0,3.0,2.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,2,2,0.0,,4922.1,137.0,142.0,294.0,342.0,321.0,322.0,317.0,267.0,244.0,460.0,399.0,213.0,,,58.68,151.14,218.81,262.47,253.48,240.94,331.16,328.21,236.8,251.72,492.21,236.63,325.91,209.61,247.91,268.71,237.66,227.83,320.56
1569.0,17375964.0,4.0,4.0,3.0,11.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,,4972.3,508.0,446.0,717.0,375.0,652.0,533.0,523.0,554.0,581.0,556.0,464.0,646.0,,,384.14,389.04,560.94,576.01,498.4,549.51,414.01,585.63,378.7,592.83,497.23,544.9,379.95,424.63,547.03,489.54,476.46,432.7,519.51
1570.0,17351187.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2,1,0.0,,3638.6,318.0,318.0,304.0,239.0,177.0,139.0,115.0,115.0,237.0,318.0,318.0,21.0,,,333.04,322.33,367.8,304.0,277.85,167.28,134.02,109.09,118.56,217.61,363.86,448.64,247.11,292.49,272.38,282.45,257.19,177.3,153.73
1571.0,17354069.0,4.0,2.0,2.0,11.0,1.0,2.0,1.0,1.0,2.0,2,2,0.0,,5643.5,536.0,506.0,569.0,581.0,414.0,286.0,366.0,327.0,409.0,443.0,336.0,,,,532.44,478.59,480.65,434.71,395.8,299.69,244.22,260.25,397.1,446.15,564.35,452.24,556.27,675.74,487.98,567.48,388.25,302.94,332.95
1572.0,17378507.0,3.0,2.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0,2,0.0,,2314.4,360.0,475.0,472.0,417.0,0.0,424.0,271.0,250.0,302.0,301.0,270.0,20.0,,,363.9,270.33,394.63,329.41,271.39,209.12,161.31,227.01,153.38,256.01,231.44,350.41,325.68,282.76,352.79,349.14,230.42,182.56,124.94
1573.0,17341211.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,,601.0,54.0,75.0,67.0,112.0,85.0,131.0,114.0,130.0,43.0,24.0,77.0,117.0,,,13.84,106.47,47.09,51.1,32.17,56.38,87.09,83.84,70.01,18.21,60.1,66.17,84.84,75.77,106.22,65.59,31.56,42.91,21.23
1574.0,17399730.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,2,1,0.0,,3618.8,249.0,261.0,58.0,433.0,168.0,119.0,118.0,105.0,145.0,182.0,,,24.85,25.3,312.16,579.34,231.45,292.59,302.08,260.82,194.43,156.41,162.73,236.82,361.88,313.51,329.71,351.37,373.95,363.03,383.61,270.01,197.6
1575.0,17447749.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.63,1.86,1.81,4.09,155.39,199.31,163.0,123.91
1576.0,17440099.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,2,1,0.0,,2186.2,164.0,157.0,157.0,156.0,147.0,143.0,179.0,152.0,168.0,251.0,197.0,207.0,,,325.11,573.45,729.36,338.85,305.25,219.16,106.48,88.16,161.44,269.68,218.62,344.91,320.85,241.99,321.82,354.68,338.48,276.02,103.49
1577.0,17361540.0,4.0,3.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0,1,0.0,,4121.5,172.0,188.0,197.0,176.0,157.0,147.0,117.0,99.0,178.0,249.0,437.0,372.0,,,87.67,339.4,368.27,323.07,297.29,147.34,101.09,101.57,107.14,201.91,412.15,486.56,694.72,580.07,530.83,669.87,441.07,212.77,151.37
1578.0,17338014.0,4.0,2.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,,5836.2,428.0,433.0,363.0,373.0,214.0,103.0,131.0,114.0,306.0,389.0,484.0,12.0,,,481.3,522.94,480.12,375.15,370.28,193.48,144.62,142.79,159.98,284.95,583.62,489.08,507.89,471.61,474.47,466.55,370.18,199.16,148.78
1579.0,17460820.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2,1,0.0,,2315.6,139.0,152.0,172.0,160.0,86.0,53.0,71.0,51.0,236.0,329.0,245.0,287.0,,,,,,,,,98.43,195.84,131.8,266.73,231.56,312.9,160.43,136.78,87.77,101.11,204.19,193.34,133.44
1580.0,17341669.0,3.0,3.0,3.0,7.0,2.0,1.0,1.0,2.0,2.0,2,1,0.0,,2897.6,211.0,138.0,324.0,329.0,240.0,111.0,134.0,113.0,275.0,438.0,403.0,134.0,,,141.13,230.13,307.2,302.78,283.3,293.65,261.54,238.64,211.28,322.45,289.76,317.34,361.84,363.33,406.87,366.45,387.6,338.07,300.31
1581.0,17376356.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1,0,0.0,,1416.0,452.0,466.0,499.0,415.0,426.0,348.0,365.0,368.0,443.0,421.0,392.0,13.0,,,481.66,433.36,482.05,430.32,402.8,330.83,282.91,276.23,205.77,98.56,141.6,152.75,111.33,162.29,171.67,186.99,145.13,94.11,53.32
1582.0,17428456.0,3.0,6.0,3.0,7.0,1.0,1.0,0.0,2.0,0.0,1,1,0.0,,0.0,106.0,103.0,156.0,104.0,108.0,106.0,99.0,93.0,111.0,129.0,102.0,2334.0,,,,741.38,603.3,612.53,586.52,584.0,471.68,198.65,,,,,,,,,278.39,256.11,141.57
1583.0,17422512.0,4.0,4.0,3.0,11.0,1.0,2.0,1.0,1.0,0.0,2,2,0.0,,5129.7,534.0,595.0,491.0,531.0,471.0,303.0,279.0,225.0,416.0,497.0,544.0,194.0,,,339.19,504.84,517.98,500.51,453.3,428.9,315.72,259.64,310.83,443.24,512.97,465.51,492.73,462.99,447.65,484.11,478.24,400.3,283.79
1584.0,17352132.0,3.0,3.0,3.0,7.0,1.0,1.0,1.0,2.0,0.0,2,2,0.0,,3083.4,253.0,268.0,326.0,300.0,253.0,194.0,153.0,153.0,214.0,281.0,111.0,,,,291.45,291.45,553.93,293.18,308.2,301.95,232.75,29.25,184.78,223.31,308.34,287.45,334.95,332.49,332.39,540.96,509.89,532.1,723.97
1585.0,17353198.0,4.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0,0,0.0,,3102.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,46.0,299.0,,,98.79,308.55,275.42,332.76,256.69,295.83,199.07,139.7,150.51,171.62,273.74,310.2,291.25,359.11,358.26,418.67,332.4,304.01,265.08,175.11
1586.0,17378231.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,,2247.5,248.0,276.0,293.0,202.0,94.0,23.0,4.0,54.0,134.0,220.0,222.0,210.0,,,,,,,,25.84,96.9,65.09,77.13,146.81,224.75,263.17,293.69,319.44,281.46,286.02,230.86,140.93,86.67
